hour,solar_cf,demand
1063,0.001284414,-18891.9684
1064,0.094198383,-20163.85022
1065,0.234590663,-22579.72183
1066,0.515059047,-22940.65199
1067,0.566077511,-22278.27434
1068,0.430458023,-21725.59199
1069,0.492693551,-21940.17591
1070,0.598718348,-21889.27661
1071,0.46970939,-21591.69163
1072,0.482648219,-21318.65504
1073,0.254381475,-21219.08811
1074,0.091547858,-21578.90242
1075,0.003171528,-23835.98194
1076,0,-28758.88042
1077,0,-28236.41149
1078,0,-25902.59676
1079,0,-21720.61365
1080,0,-18283.06507
1081,0,-16825.35357
1082,0,-15870.19763
1083,0,-15367.47042
1084,0,-15531.41253
1085,0,-16591.62877
1086,0,-19755.28243
1087,0.000729638,-21927.21504
1088,0.12883911,-22418.26889
1089,0.351927044,-23602.1713
1090,0.55441201,-24559.38725
1091,0.698038997,-24905.03903
1092,0.706620477,-24327.12162
1093,0.789670853,-24813.11128
1094,0.773050569,-24354.84586
1095,0.662275304,-25183.13979
1096,0.489888359,-25435.14715
1097,0.348248394,-25144.17135
1098,0.137029583,-25191.72315
1099,0.001816154,-27100.66171
1100,0,-32357.62444
1101,0,-32471.35392
1102,0,-29756.43815
1103,0,-25616.68515
1104,0,-22034.07784
1105,0,-20106.51339
1106,0,-19267.66193
1107,0,-18821.41321
1108,0,-19190.24005
1109,0,-20719.10757
1110,0,-22624.44112
1111,0.000663844,-24735.00273
1112,0.130267649,-25176.01561
1113,0.360665911,-26405.15231
1114,0.53666583,-27050.10574
1115,0.719632745,-26299.92035
1116,0.760861597,-26166.19165
1117,0.819741406,-25764.31889
1118,0.704224157,-24558.09975
1119,0.720809525,-24835.59968
1120,0.522493759,-25572.48086
1121,0.358790622,-26384.20892
1122,0.136333422,-25940.0202
1123,0.003232984,-27637.29318
1124,0,-32893.22591
1125,0,-32536.84493
1126,0,-29647.85869
1127,0,-25936.15769
1128,0,-22477.49405
1129,0,-20470.87689
1130,0,-19566.19108
1131,0,-18743.73383
1132,0,-18560.47916
1133,0,-18969.81945
1134,0,-22170.81071
1135,0.003190332,-25035.24856
1136,0.089889164,-25283.6509
1137,0.32883165,-25829.89573
1138,0.334801587,-26497.68089
1139,0.614792576,-26389.70226
1140,0.554548001,-25836.16158
1141,0.624745493,-25870.92418
1142,0.524721501,-25320.64517
1143,0.623060156,-25081.51285
1144,0.396121952,-25325.36602
1145,0.291926158,-25282.70673
1146,0.120463628,-25084.68869
1147,0.002182726,-26939.8096
1148,0,-33329.1746
1149,0,-31166.42618
1150,0,-27703.5567
1151,0,-25846.20411
1152,0,-22577.49016
1153,0,-20645.5482
1154,0,-19815.02259
1155,0,-19255.64523
1156,0,-19177.62252
1157,0,-19715.62732
1158,0,-22396.2955
1159,0.00127104,-24829.84883
1160,0.120242263,-25210.17737
1161,0.34389565,-26381.80558
1162,0.450955137,-26733.37987
1163,0.523786009,-26276.74529
1164,0.765927639,-26576.30444
1165,0.702890204,-26274.59945
1166,0.628923966,-25608.87429
1167,0.690559459,-25945.59938
1168,0.549412358,-26247.47604
1169,0.328419561,-25902.1676
1170,0.130705175,-25637.45687
1171,0.001752714,-27835.56872
1172,0,-32256.59833
1173,0,-32102.26957
1174,0,-29982.69544
1175,0,-25997.78619
1176,0,-22301.7069
1177,0,-20247.36628
1178,0,-19551.94271
1179,0,-18685.28117
1180,0,-18609.31846
1181,0,-19570.91193
1182,0,-22486.42074
1183,0.001293075,-25290.08842
1184,0.086077384,-25166.14475
1185,0.221150804,-25977.1003
1186,0.542402766,-26576.99111
1187,0.677792349,-26490.98588
1188,0.766985927,-26310.13455
1189,0.805962885,-26123.8757
1190,0.788087564,-25124.77297
1191,0.704816187,-25626.89934
1192,0.574580139,-25937.35936
1193,0.352745965,-26104.04815
1194,0.120215991,-26121.3007
1195,0.002262942,-27645.10404
1196,0,-32419.08128
1197,0,-32155.05722
1198,0,-29701.93383
1199,0,-25628.95935
1200,0,-21923.86754
1201,0,-20261.70048
1202,0,-19030.07461
1203,0,-18619.70432
1204,0,-18278.51589
1205,0,-18718.06959
1206,0,-20263.76049
1207,0.00324285,-22238.7909
1208,0.138514417,-24551.0614
1209,0.237342416,-26657.15966
1210,0.427194713,-27343.99988
1211,0.746871501,-26820.93011
1212,0.718584139,-26598.79284
1213,0.776247494,-26930.28208
1214,0.561810722,-26278.03279
1215,0.64400787,-26382.92141
1216,0.545071883,-26117.60985
1217,0.267570509,-26040.18797
1218,0.101824975,-25639.51688
1219,0.001801756,-27063.06661
1220,0,-30970.98314
1221,0,-30646.53225
1222,0,-28159.16128
1223,0,-25318.24183
1224,0,-21485.5155
1225,0,-18967.15861
1226,0,-17976.81089
1227,0,-17981.10257
1228,0,-17597.59819
1229,0,-17623.17659
1230,0,-18187.61814
1231,0.003634063,-19120.28569
1232,0.135955834,-20577.31051
1233,0.306151398,-22221.53835
1234,0.5167986,-22497.23577
1235,0.549421392,-21632.2909
1236,0.663340688,-21425.26034
1237,0.677613584,-21428.60785
1238,0.808552473,-21535.98564
1239,0.69130148,-21440.62455
1240,0.491334914,-21125.52952
1241,0.397297351,-21310.50086
1242,0.158729358,-21078.23522
1243,0.002835989,-23791.60598
1244,0,-28205.85474
1245,0,-27514.80868
1246,0,-24740.75358
1247,0,-20707.52004
1248,0,-17846.1722
1249,0,-16129.415
1250,0,-15292.88104
1251,0,-15101.55802
1252,0,-15085.67881
1253,0,-15956.54619
1254,0,-18854.1158
1255,0.000413383,-21424.57367
1256,0.12320669,-22436.55144
1257,0.312872753,-23983.27234
1258,0.505121542,-24841.26469
1259,0.677695586,-24868.30227
1260,0.812041554,-25125.80297
1261,0.818042377,-25123.48546
1262,0.842597307,-24474.49785
1263,0.717985012,-24973.10505
1264,0.582634035,-25192.66732
1265,0.39475152,-25973.23779
1266,0.151602124,-26318.28874
1267,0.001201731,-27893.93555
1268,0,-31698.8518
1269,0,-30653.14144
1270,0,-28227.9998
1271,0,-24227.03968
1272,0,-20988.53914
1273,0,-19472.54666
1274,0,-18624.08183
1275,0,-18488.89396
1276,0,-18468.72307
1277,0,-19456.66745
1278,0,-22275.44183
1279,0.001869163,-24495.95625
1280,0.124216572,-24923.92242
1281,0.333386808,-25889.72173
1282,0.452813162,-25848.77912
1283,0.603204585,-25746.4655
1284,0.781571094,-26134.77657
1285,0.765719087,-25849.80912
1286,0.755840025,-25407.50874
1287,0.651991404,-25621.14849
1288,0.552448308,-25365.62196
1289,0.367436262,-26709.08897
1290,0.136838476,-26413.47816
1291,0.001340312,-27224.94872
1292,0,-31610.35739
1293,0,-31948.28415
1294,0,-29237.7459
1295,0,-25048.29526
1296,0,-21628.68589
1297,0,-19729.70403
1298,0,-19239.16518
1299,0,-18685.71033
1300,0,-18437.73716
1301,0,-18980.72031
1302,0,-21997.4269
1303,0.001307072,-24689.16761
1304,0.094730394,-24582.56232
1305,0.194698065,-25647.7569
1306,0.433548229,-26065.93804
1307,0.673065067,-25918.30431
1308,0.710795058,-26138.03824
1309,0.757156472,-25547.93246
1310,0.657912503,-25475.23143
1311,0.575188566,-25154.98638
1312,0.568700174,-25787.23645
1313,0.360318084,-25163.22641
1314,0.126758739,-25595.48426
1315,0.001714325,-26964.95884
1316,0,-30971.92731
1317,0,-31643.48915
1318,0,-29054.74873
1319,0,-24709.51016
1320,0,-21686.19438
1321,0,-19802.92006
1322,0,-19123.8907
1323,0,-18594.89842
1324,0,-18457.04971
1325,0,-19008.27288
1326,0,-22191.06743
1327,0.001640098,-25047.52276
1328,0.1450656,-25168.63392
1329,0.306700587,-25709.47124
1330,0.545589588,-26368.41554
1331,0.536763114,-26413.90733
1332,0.743781437,-25853.67163
1333,0.826618296,-25081.25535
1334,0.799298856,-24975.93756
1335,0.693462643,-25654.70942
1336,0.577407043,-25964.39693
1337,0.371323136,-26124.99154
1338,0.135608568,-25809.46734
1339,0.001298641,-27464.51021
1340,0,-32072.82866
1341,0,-32177.71728
1342,0,-29958.8337
1343,0,-25681.14616
1344,0,-22070.38544
1345,0,-20053.55408
1346,0,-19142.68825
1347,0,-18952.8244
1348,0,-18826.21989
1349,0,-19458.81329
1350,0,-22784.77823
1351,0.002764206,-25262.45001
1352,0.105944128,-25095.76122
1353,0.214249676,-26250.05105
1354,0.47851874,-26879.12527
1355,0.625177445,-26885.73446
1356,0.747508282,-26577.07694
1357,0.794564114,-26526.00597
1358,0.820370236,-25679.00032
1359,0.704979692,-26065.42304
1360,0.545561489,-26073.57723
1361,0.398437561,-25122.7988
1362,0.122445738,-25785.60561
1363,0.000704442,-26824.70679
1364,0,-31874.38145
1365,0,-31641.17165
1366,0,-29870.94013
1367,0,-25833.15741
1368,0,-22682.20711
1369,0,-20413.8834
1370,0,-18434.30381
1371,0,-18555.24331
1372,0,-18593.35342
1373,0,-19016.25541
1374,0,-20313.28646
1375,0.001277583,-21790.39634
1376,0.135215618,-22926.74695
1377,0.299215835,-24752.51278
1378,0.492698904,-26686.85808
1379,0.670704329,-26322.75208
1380,0.763668253,-26550.72604
1381,0.706971117,-26018.38625
1382,0.749346992,-25284.85257
1383,0.617937982,-25133.61382
1384,0.552500151,-24988.38343
1385,0.37511783,-24594.66485
1386,0.140753847,-24663.5892
1387,0.001425876,-25929.5485
1388,0,-30535.12028
1389,0,-31289.08235
1390,0,-29142.04147
1391,0,-25198.84734
1392,0,-21694.34857
1393,0,-19230.75349
1394,0,-18276.45588
1395,0,-18113.71544
1396,0,-17370.65423
1397,0,-17493.5679
1398,0,-18063.33113
1399,0.002900257,-19237.01934
1400,0.112943522,-20328.90817
1401,0.240099467,-22889.23768
1402,0.555682441,-23011.72218
1403,0.589166651,-22017.25446
1404,0.671426059,-21537.10148
1405,0.818568192,-21246.81235
1406,0.774395099,-21032.9151
1407,0.60592461,-21158.66127
1408,0.461731847,-20851.6346
1409,0.349144195,-20732.32594
1410,0.137566713,-20950.25737
1411,0.003719693,-22432.43143
1412,0,-28576.39825
1413,0,-28485.243
1414,0,-26241.89686
1415,0,-21677.52519
1416,0,-18154.82971
1417,0,-16456.26923
1418,0,-15865.64845
1419,0,-15045.33703
1420,0,-14926.80088
1421,0,-15875.94847
1422,0,-19325.42792
1423,0.003292786,-22030.04366
1424,0.100453226,-22475.26238
1425,0.328277738,-23425.95498
1426,0.450450257,-24363.34338
1427,0.478304675,-24461.79449
1428,0.656637389,-24620.32909
1429,0.817851039,-24779.97952
1430,0.626804494,-24487.45872
1431,0.634740458,-24362.39921
1432,0.558381574,-24568.31394
1433,0.353152987,-25074.4745
1434,0.108366141,-24811.13711
1435,0.002229151,-27426.4001
1436,0,-31682.20009
1437,0,-32384.91952
1438,0,-28070.32353
1439,0,-24988.55509
1440,0,-21329.04091
1441,0,-19170.58416
1442,0,-18236.80077
1443,0,-18157.91972
1444,0,-18035.77856
1445,0,-18921.58098
1446,0,-22059.48457
1447,0.000816968,-24934.90911
1448,0.137314807,-24324.11744
1449,0.308652539,-25316.61099
1450,0.595359755,-26144.99076
1451,0.682724214,-25874.10002
1452,0.633728102,-25528.70574
1453,0.689567121,-25764.40472
1454,0.796318383,-25543.46911
1455,0.654539094,-25382.70284
1456,0.515398848,-25463.81556
1457,0.385855468,-25628.44435
1458,0.134700637,-25957.27275
1459,0.000344814,-27184.60694
1460,0,-31129.08858
1461,0,-31216.03798
1462,0,-29622.70945
1463,0,-25043.66025
1464,0,-21352.3018
1465,0,-19468.25498
1466,0,-18715.83792
1467,0,-18380.3145
1468,0,-18222.2949
1469,0,-18721.84627
1470,0,-21042.27095
1471,0.001841928,-23758.73173
1472,0.13047573,-23732.89582
1473,0.32874511,-25567.76001
1474,0.556754969,-25527.3324
1475,0.635028984,-25859.85165
1476,0.720679368,-25878.3917
1477,0.776621899,-25971.86445
1478,0.720005179,-25297.38427
1479,0.661359055,-25768.9539
1480,0.524683052,-25816.67736
1481,0.340920912,-25724.83544
1482,0.129405139,-25312.31931
1483,0.000861576,-26551.41271
1484,0,-32351.18692
1485,0,-32441.22634
1486,0,-29526.40419
1487,0,-25561.92333
1488,0,-21761.12709
1489,0,-20042.99655
1490,0,-19210.84011
1491,0,-18944.67021
1492,0,-18712.49041
1493,0,-19365.59803
1494,0,-22594.91437
1495,0.001329491,-24976.53839
1496,0.116182402,-24917.7424
1497,0.292309182,-25663.46444
1498,0.33652057,-26205.58926
1499,0.667787496,-26146.3641
1500,0.673868478,-25989.71784
1501,0.788842609,-26209.36594
1502,0.708328829,-25657.79943
1503,0.711633911,-26009.03039
1504,0.546777463,-26288.93366
1505,0.356499779,-26219.4943
1506,0.131905983,-25890.58006
1507,0.000197786,-28093.2411
1508,0,-32111.88293
1509,0,-31935.58078
1510,0,-29488.12242
1511,0,-25103.57208
1512,0,-21834.42896
1513,0,-20106.51339
1514,0,-19291.52366
1515,0,-18790.25562
1516,0,-18592.40925
1517,0,-19307.14537
1518,0,-22248.49009
1519,0.00273829,-24406.17433
1520,0.090739498,-24632.60329
1521,0.232097659,-25949.71939
1522,0.532722294,-26643.85546
1523,0.552460113,-26593.55699
1524,0.617646556,-26485.32086
1525,0.71258559,-26512.95927
1526,0.725040986,-25862.85582
1527,0.706937946,-26131.60072
1528,0.428378328,-25801.74232
1529,0.32807879,-25621.921
1530,0.113481614,-25343.90607
1531,0.000279818,-27172.76191
1532,0,-31629.84161
1533,0,-31441.69443
1534,0,-29491.55576
1535,0,-25779.94059
1536,0,-22351.57621
1537,0,-20205.82283
1538,0,-19415.72483
1539,0,-18595.41342
1540,0,-18477.64977
1541,0,-19001.74953
1542,0,-20300.49726
1543,0.00420113,-21704.1336
1544,0.110570474,-23260.8112
1545,0.189624942,-25308.88597
1546,0.445407249,-25969.20361
1547,0.512026724,-25864.74416
1548,0.792656484,-25505.95984
1549,0.62276309,-25147.69053
1550,0.632878394,-24491.4929
1551,0.615849078,-24101.2935
1552,0.400556804,-24299.56904
1553,0.167879167,-24220.43049
1554,0.10837679,-23869.71453
1555,0.00119234,-25324.50768
1556,0,-30272.21206
1557,0,-30511.00105
1558,0,-28276.23826
1559,0,-24866.41393
1560,0,-21412.6428
1561,0,-18929.13433
1562,0,-17978.69923
1563,0,-17501.37876
1564,0,-17257.61142
1565,0,-17304.81989
1566,0,-17728.06521
1567,0.001454381,-18979.86197
1568,0.146603144,-20151.49018
1569,0.361012565,-22419.55639
1570,0.514308422,-22423.24724
1571,0.711147153,-21596.06914
1572,0.77353883,-21006.99336
1573,0.788506732,-21511.86641
1574,0.758366667,-21673.57685
1575,0.69598621,-21372.98769
1576,0.464923778,-21108.8778
1577,0.350285798,-20867.68548
1578,0.114063953,-21142.78206
1579,0.000245284,-23045.96977
1580,0,-28455.88792
1581,0,-28409.45196
1582,0,-26049.7155
1583,0,-21811.08223
1584,0,-18412.33042
1585,0,-16464.93842
1586,0,-15640.07783
1587,0,-15302.40857
1588,0,-15143.87397
1589,0,-15959.97954
1590,0,-19462.58996
1591,0.003866999,-22405.90886
1592,0.101262367,-22325.39697
1593,0.365483,-23753.66755
1594,0.554691952,-24799.89291
1595,0.644630402,-25006.15098
1596,0.460926915,-25216.35738
1597,0.619602707,-25155.84472
1598,0.684831159,-24762.29781
1599,0.678104981,-25073.18699
1600,0.560723027,-25049.49693
1601,0.322274553,-25940.87854
1602,0.121959865,-25840.36743
1603,0.000292049,-27834.28122
1604,0,-32045.01858
1605,0,-31734.73023
1606,0,-28758.79459
1607,0,-24837.23051
1608,0,-21525.94311
1609,0,-19799.22922
1610,0,-18999.17453
1611,0,-18153.88555
1612,0,-18269.8467
1613,0,-19130.15655
1614,0,-22660.31955
1615,0.003168884,-25110.7821
1616,0.088736211,-25034.64772
1617,0.204902432,-26082.16059
1618,0.503741499,-26797.92672
1619,0.673042613,-26670.72137
1620,0.771821784,-26638.44795
1621,0.81532541,-26247.47604
1622,0.778700924,-25657.28443
1623,0.709680971,-26190.91172
1624,0.55371984,-26455.96578
1625,0.340996412,-26122.75987
1626,0.109025922,-26246.53187
1627,0.000258911,-28215.29643
1628,0,-33309.77621
1629,0,-32781.38477
1630,0,-29520.13834
1631,0,-25126.31797
1632,0,-21480.02215
1633,0,-19460.87329
1634,0,-18700.38788
1635,0,-18549.32079
1636,0,-17980.1584
1637,0,-18634.89686
1638,0,-22288.6602
1639,0.002851638,-24963.06252
1640,0.13898518,-25210.43487
1641,0.227592964,-26203.87259
1642,0.395615017,-26302.15202
1643,0.44436007,-26209.88094
1644,0.710437705,-26413.73566
1645,0.799181078,-25550.93663
1646,0.807871114,-25114.38711
1647,0.682018737,-25344.42107
1648,0.501658694,-25733.07547
1649,0.294245799,-26019.07292
1650,0.118229468,-25629.04518
1651,0.000250335,-27701.06752
1652,0,-33078.02558
1653,0,-32821.64071
1654,0,-30198.65269
1655,0,-25533.68409
1656,0,-22247.54592
1657,0,-20378.3483
1658,0,-19607.39119
1659,0,-19222.25597
1660,0,-18933.08268
1661,0,-19951.0688
1662,0,-22782.80405
1663,0.002189768,-25122.02629
1664,0.091901485,-24998.85512
1665,0.258785858,-25914.78513
1666,0.317658669,-26305.84287
1667,0.683232144,-26068.68472
1668,0.686038397,-26098.72647
1669,0.762790759,-25920.27848
1670,0.701458131,-25425.53379
1671,0.690028521,-25683.63533
1672,0.493903043,-26292.02366
1673,0.272922349,-26001.21953
1674,0.086639155,-25982.76532
1675,0,-27771.10771
1676,0,-33481.70085
1677,0,-32784.81811
1678,0,-30444.3942
1679,0,-26338.03046
1680,0,-22666.49957
1681,0,-20878.07134
1682,0,-20072.60913
1683,0,-19339.50463
1684,0,-19009.38872
1685,0,-19581.46945
1686,0,-22829.32585
1687,0.002222432,-25037.6519
1688,0.110244289,-25246.8283
1689,0.303930876,-25875.13002
1690,0.450427046,-26031.60462
1691,0.66297402,-26213.05678
1692,0.506189342,-26092.46062
1693,0.797152128,-26312.53789
1694,0.765591582,-26020.36042
1695,0.693620051,-26487.89587
1696,0.537371793,-26396.48312
1697,0.320786328,-26472.44582
1698,0.114230859,-26142.75909
1699,0,-27890.75971
1700,0,-32707.0529
1701,0,-32703.70539
1702,0,-30353.06728
1703,0,-26384.29475
1704,0,-22889.58101
1705,0,-21030.25426
1706,0,-19977.67721
1707,0,-19204.23092
1708,0,-19120.54319
1709,0,-19089.21394
1710,0,-20109.0884
1711,0.002337351,-21616.75503
1712,0.146978974,-23654.70144
1713,0.344374054,-26011.17623
1714,0.58089288,-26736.29821
1715,0.645765777,-26658.533
1716,0.718677291,-26996.54559
1717,0.829965367,-26647.8038
1718,0.709056308,-25658.7436
1719,0.684335694,-25522.01072
1720,0.480270487,-25336.52438
1721,0.269085772,-25154.55722
1722,0.10505141,-24730.45355
1723,0,-26718.95983
1724,0,-31877.29979
1725,0,-30994.58737
1726,0,-29275.68433
1727,0,-25373.51865
1728,0,-21673.06185
1729,0,-19528.93931
1730,0,-18722.36127
1731,0,-18481.08311
1732,0,-18131.91215
1733,0,-18188.30481
1734,0,-18632.06435
1735,0.004757607,-19729.18903
1736,0.162279103,-21258.82905
1737,0.346904794,-22688.04379
1738,0.525322571,-22799.11243
1739,0.575119116,-22017.25446
1740,0.698978268,-21717.00864
1741,0.597782023,-21460.9671
1742,0.793098946,-21438.47871
1743,0.675619994,-21075.40271
1744,0.577707179,-20883.82219
1745,0.336799048,-20838.0729
1746,0.089548609,-21420.45366
1747,0.000704455,-23632.04138
1748,0,-29601.25106
1749,0,-29048.65455
1750,0,-26366.18387
1751,0,-22380.93129
1752,0,-18790.77062
1753,0,-16997.44988
1754,0,-16430.00416
1755,0,-15970.53707
1756,0,-15823.76166
1757,0,-16789.04597
1758,0,-20155.52436
1759,0.003082431,-22854.30342
1760,0.07172106,-23188.9685
1761,0.26942728,-24475.44202
1762,0.372858378,-25443.90217
1763,0.70583498,-25800.79815
1764,0.698484815,-25982.33615
