hour,solar_cf,price
3958,0,24.5
3959,0,29.3
3960,0,32.3
3961,0,35.6
3962,0,36.1
3963,0,35.9
3964,0,34.4
3965,0,30.1
3966,0,23.7
3967,0.010933,20.2
3968,0.078558901,18.2
3969,0.176315511,17
3970,0.203439793,16.6
3971,0.196420321,17
3972,0.150056794,17.6
3973,0.169147478,18.2
3974,0.359986749,19.2
3975,0.245553498,20
3976,0.189564909,20.4
3977,0.183845725,20.6
3978,0.048782954,20.9
3979,0,20.4
3980,0,19.1
3981,0,18.8
3982,0,19.9
3983,0,22.8
3984,0,26.3
3985,0,29.2
3986,0,30.4
3987,0,29
3988,0,26.8
3989,0,23.7
3990,0,18.5
3991,0.007042846,15.8
3992,0.1329027,14.7
3993,0.208337397,14.1
3994,0.413196243,13.4
3995,0.498636602,12.9
3996,0.326172661,13
3997,0.407049161,13.3
3998,0.480710871,14.3
3999,0.401105742,15.3
4000,0.302649006,16.1
4001,0.156238177,16.7
4002,0.040326203,17.3
4003,0,16.5
4004,0,15.2
4005,0,15
4006,0,14.7
4007,0,16.3
4008,0,18.5
4009,0,19.8
4010,0,19.9
4011,0,18.9
4012,0,18.2
4013,0,17.3
4014,0,14.7
4015,0.003767171,13.3
4016,0.119751236,13.2
4017,0.152668337,12.9
4018,0.26726687,12.8
4019,0.38839564,12.8
4020,0.424886514,13
4021,0.355223429,13.6
4022,0.344958918,14.7
4023,0.254845514,15.1
4024,0.396421574,15.7
4025,0.159280664,16.8
4026,0.061848752,17.5
4027,0,16.8
4028,0,15.6
4029,0,15.2
4030,0,15.7
4031,0,17.3
4032,0,19.5
4033,0,21
4034,0,22
4035,0,21.4
4036,0,20.7
4037,0,19.7
4038,0,16.2
4039,0.00392092,14.9
4040,0.12234258,15.1
4041,0.169037781,15.3
4042,0.439823474,16
4043,0.633193082,16.7
4044,0.649678517,17.4
4045,0.576257745,18.2
4046,0.596799527,19.2
4047,0.557695146,19.8
4048,0.44728717,20.5
4049,0.26272488,21.1
4050,0.064980473,21.4
4051,0,21.3
4052,0,19.8
4053,0,19.6
4054,0,20.4
4055,0,22.9
4056,0,26
4057,0,28.4
4058,0,30
4059,0,28.9
4060,0,28.1
4061,0,25.3
4062,0,21.7
4063,0.00496853,18.4
4064,0.103000969,15.7
4065,0.304184177,15.1
4066,0.379741968,15.6
4067,0.602934847,16.5
4068,0.665573925,17.1
4069,0.620750187,17.9
4070,0.666192724,18.8
4071,0.409570018,19.8
4072,0.407227129,20.5
4073,0.164656171,21.1
4074,0.051726831,22.2
4075,0,21.8
4076,0,20.3
4077,0,19.9
4078,0,20.9
4079,0,23.6
4080,0,26.6
4081,0,28.8
4082,0,31.7
4083,0,30.3
4084,0,27.7
4085,0,24.9
4086,0,20
4087,0.003564589,17.4
4088,0.108963516,18.2
4089,0.258995833,17.1
4090,0.449131489,17.7
4091,0.641269639,18.2
4092,0.532181218,19
4093,0.632181181,20.3
4094,0.673735776,23.2
4095,0.520295496,25.3
4096,0.443702758,27.3
4097,0.267811256,27.9
4098,0.077942717,17.8
4099,0,17.9
4100,0,21
4101,0,21.3
4102,0,23.1
4103,0,25.6
4104,0,29.1
4105,0,27.6
4106,0,29.9
4107,0,29
4108,0,27
4109,0,24.7
4110,0,18.9
4111,0.003947202,16.8
4112,0.088734766,16.6
4113,0.302859281,16.8
4114,0.46196236,17.1
4115,0.605937169,17.2
4116,0.677266156,18.1
4117,0.699637169,18.6
4118,0.609897863,19.6
4119,0.514871454,20.9
4120,0.400835565,20.4
4121,0.222085484,20.7
4122,0.053341839,23.2
4123,0,22.2
4124,0,19.8
4125,0,19.7
4126,0,21.2
4127,0,23.4
4128,0,26.6
4129,0,31
4130,0,30.4
4131,0,29.3
4132,0,27.8
4133,0,24.1
4134,0,19.9
4135,0.003243576,16.8
4136,0.094703976,15.3
4137,0.327346818,15.2
4138,0.445018841,15.9
4139,0.636232933,16.6
4140,0.482420394,17.3
4141,0.453147786,17.9
4142,0.667737892,18.7
4143,0.539831694,19.2
4144,0.434913968,19.7
4145,0.255858155,20.8
4146,0.061137452,22.2
4147,0,21.2
4148,0,19.6
4149,0,18.8
4150,0,20.1
4151,0,23.1
4152,0,26.8
4153,0,28.6
4154,0,29.3
4155,0,28.6
4156,0,26.5
4157,0,24
4158,0,19.3
4159,0.002782536,16.4
4160,0.061978295,14.8
4161,0.177884648,14
4162,0.288617438,13.3
4163,0.386982475,12.8
4164,0.384600281,13.1
4165,0.33396113,13.6
4166,0.286834455,14.2
4167,0.277138486,15.1
4168,0.22864085,16.1
4169,0.103162245,17.5
4170,0.041528194,17.8
4171,0,17.3
4172,0,15.7
4173,0,15.5
4174,0,15.9
4175,0,18
4176,0,20.1
4177,0,21.6
4178,0,22.8
4179,0,21.9
4180,0,20.4
4181,0,18.2
4182,0,15.2
4183,0.003357035,13.6
4184,0.129989603,13.2
4185,0.186433268,13.5
4186,0.311488778,13.8
4187,0.613885123,13.2
4188,0.666001172,13.3
4189,0.626207576,14.1
4190,0.650176528,15.2
4191,0.257642491,15.8
4192,0.298436267,16
4193,0.129158979,17.1
4194,0.05554488,18.3
4195,0,17.7
4196,0,15.9
4197,0,15.7
4198,0,16.2
4199,0,17.9
4200,0,20.5
4201,0,22.5
4202,0,23.4
4203,0,22.6
4204,0,20.6
4205,0,18.4
4206,0,15.3
4207,0.002874023,13.6
4208,0.100841752,13.5
4209,0.243177081,13
4210,0.490415334,12.8
4211,0.474090671,13
4212,0.518907831,13.1
4213,0.510405201,13.1
4214,0.560330343,13.1
4215,0.440875805,13.9
4216,0.276700927,14.5
4217,0.24635128,14.8
4218,0.05527786,16
4219,0,16.1
4220,0,14.6
4221,0,14.3
4222,0,14.6
4223,0,15.4
4224,0,17.2
4225,0,19.3
4226,0,19.7
4227,0,20.2
4228,0,19.9
4229,0,19.3
4230,0,17.6
4231,0.00292049,16
4232,0.108800554,14.3
4233,0.290274284,13.2
4234,0.42544725,12.8
4235,0.638051148,13.5
4236,0.571746952,14.2
4237,0.364363755,15.1
4238,0.477712811,16
4239,0.547565847,16.8
4240,0.301116404,17.2
4241,0.222189831,18.8
4242,0.046187537,20
4243,0,18.8
4244,0,17.1
4245,0,17.1
4246,0,17.9
4247,0,19.8
4248,0,22.6
4249,0,23.9
4250,0,23.8
4251,0,22.6
4252,0,21.1
4253,0,19.2
4254,0,17
4255,0.003283467,16.7
4256,0.108112476,15.2
4257,0.296033434,14.4
4258,0.413606736,14.8
4259,0.541977549,16
4260,0.517232095,16.9
4261,0.560025028,18.2
4262,0.622716579,19.5
4263,0.502722622,21.2
4264,0.279006621,23
4265,0.190414804,23
4266,0.05382428,22.8
4267,0,18.7
4268,0,19.2
4269,0,19.1
4270,0,20.5
4271,0,22.7
4272,0,21.7
4273,0,27.5
4274,0,29.6
4275,0,28.7
4276,0,27.5
4277,0,26.1
4278,0,22.7
4279,0.003006976,20.4
4280,0.130419712,19.8
4281,0.343954786,19.8
4282,0.466850851,20.2
4283,0.623339257,20.9
4284,0.653596844,21.1
4285,0.726138222,22.2
4286,0.693761003,24
4287,0.525675142,24.1
4288,0.45557322,24.9
4289,0.238772755,26.1
4290,0.075635407,26.9
4291,0,22.7
4292,0,22.5
4293,0,22.3
4294,0,24.2
4295,0,27.6
4296,0,27
4297,0,34.5
4298,0,36.6
4299,0,35
4300,0,33.6
4301,0,22.7
4302,0,20.9
4303,0.007516862,20.5
4304,0.054339187,18.2
4305,0.350149874,18.2
4306,0.46175122,18.3
4307,0.424491685,19.1
4308,0.319187243,19.8
4309,0.185857385,20.7
4310,0.400158342,21.9
4311,0.2800755,22.2
4312,0.139758653,23.7
4313,0.190138673,24.7
4314,0.05509808,26.6
4315,0,23.3
4316,0,22.5
4317,0,22.8
4318,0,23.8
4319,0,27.6
4320,0,31.4
4321,0,35.1
4322,0,36.3
4323,0,37.1
4324,0,34.1
4325,0,29.7
4326,0,23.7
4327,0.003246433,19.6
4328,0.079491464,17.9
4329,0.213884595,16.8
4330,0.350354028,15.9
4331,0.567074022,16.4
4332,0.315327063,16.8
4333,0.357390259,17.2
4334,0.224530955,18.2
4335,0.206798385,18.6
4336,0.30807464,19.2
4337,0.137343141,20.4
4338,0.052874347,22
4339,0,21.4
4340,0,18.8
4341,0,18.5
4342,0,19.8
4343,0,22.9
4344,0,26.5
4345,0,28.9
4346,0,30.7
4347,0,28.9
4348,0,26.3
4349,0,22.3
4350,0,19.2
4351,0.002790083,16.8
4352,0.11003108,17.4
4353,0.201692751,17.9
4354,0.425106439,18.2
4355,0.578082263,18.8
4356,0.643706589,19.8
4357,0.555997862,20.4
4358,0.583450441,21
4359,0.46377374,22.7
4360,0.413880899,23.9
4361,0.124351941,22.5
4362,0.052762406,24.5
4363,0,23.2
4364,0,21.4
4365,0,21.6
4366,0,22.8
4367,0,26.3
4368,0,29.6
4369,0,33.8
4370,0,35.7
4371,0,33
4372,0,32.5
4373,0,22.8
4374,0,22.1
4375,0.001890911,19.4
4376,0.118987079,17.3
4377,0.323370575,15.9
4378,0.40441517,15.3
4379,0.449007123,14.9
4380,0.591421254,14.6
4381,0.51766971,13.9
4382,0.6799313,14.6
4383,0.514706128,14.4
4384,0.231678045,14.9
4385,0.140991861,15.6
4386,0.043081175,16.6
4387,0,16.5
4388,0,15.6
4389,0,15.1
4390,0,16
4391,0,17.7
4392,0,19.7
4393,0,21.4
4394,0,21.9
4395,0,20.7
4396,0,20.5
4397,0,19.8
4398,0,18.1
4399,0.003860424,15.9
4400,0.106045046,14.3
4401,0.328121055,13.1
4402,0.368980822,12.8
4403,0.405335587,13.1
4404,0.651059556,13.2
4405,0.725128085,13.5
4406,0.623585869,13.6
4407,0.540686652,13.7
4408,0.434483687,13.7
4409,0.256759182,14.1
4410,0.063809621,14.7
4411,0,14.1
4412,0,13.4
4413,0,13.1
4414,0,13.3
4415,0,14.4
4416,0,16.6
4417,0,18.2
4418,0,20.2
4419,0,20.9
4420,0,21.9
4421,0,21.4
4422,0,19.7
4423,0.003818254,17.9
4424,0.137048243,16
4425,0.196954155,14.7
4426,0.374462703,14.5
4427,0.565452747,14.8
4428,0.620505682,15.1
4429,0.576417239,14.9
4430,0.675139848,14.8
4431,0.271917648,15.1
4432,0.156747429,15.7
4433,0.194045276,16
4434,0.057712748,15.7
4435,0,14.1
4436,0,12.7
4437,0,12.4
4438,0,13.6
4439,0,16.3
4440,0,20.2
4441,0,22.9
4442,0,23.7
4443,0,24.4
4444,0,23.9
4445,0,21.6
4446,0,17.7
4447,0.0023815,15.2
4448,0.064997428,14.1
4449,0.276169439,13.5
4450,0.394631333,13.3
4451,0.393899007,13.1
4452,0.500140164,13.2
4453,0.680538364,13.5
4454,0.619132414,14.2
4455,0.462991306,14.9
4456,0.442481566,15.2
4457,0.270368829,15.8
4458,0.083908735,16.6
4459,0,16.9
4460,0,15.4
4461,0,15.2
4462,0,15.9
4463,0,17.9
4464,0,20
4465,0,21.8
4466,0,22.2
4467,0,21.1
4468,0,19.8
4469,0,18.4
4470,0,15.5
4471,0.001885068,13.9
4472,0.142026127,13.5
4473,0.373741943,12.9
4474,0.513538469,12.8
4475,0.420392795,12.9
4476,0.789533794,12.7
4477,0.567020887,13.1
4478,0.536932372,13.7
4479,0.472819898,14.4
4480,0.264570761,14.7
4481,0.148296233,15.2
4482,0.075310448,16.4
4483,0,16.8
4484,0,15.2
4485,0,15.2
4486,0,15.6
4487,0,17.6
4488,0,19.7
4489,0,20.8
4490,0,21.9
4491,0,20.9
4492,0,19.3
4493,0,17.6
4494,0,14.9
4495,0.003381923,13.4
4496,0.079886729,13.2
4497,0.262808194,13
4498,0.446123479,12.9
4499,0.386891728,13
4500,0.748722934,13.2
4501,0.744178626,13.7
4502,0.363957757,14.5
4503,0.349945965,15.1
4504,0.471536417,15.7
4505,0.193099597,16.2
4506,0.066279496,17.6
4507,0,16.9
4508,0,15.7
4509,0,15.7
4510,0,16.9
4511,0,18.5
4512,0,20.5
4513,0,21.6
4514,0,23.1
4515,0,22
4516,0,20.5
4517,0,18.6
4518,0,15.6
4519,0.00243524,13.6
4520,0.109450608,13.3
4521,0.264072409,13.5
4522,0.454145041,13.8
4523,0.57909655,14.6
4524,0.601339885,15.4
4525,0.548770807,16.1
4526,0.538548547,17.3
4527,0.442850034,17.5
4528,0.352331079,17.7
4529,0.256521107,18.9
4530,0.065684242,19.9
4531,0,19.3
4532,0,18.3
4533,0,17.4
4534,0,19
4535,0,21.7
4536,0,24.3
4537,0,26.2
4538,0,27.9
4539,0,27.4
4540,0,25.3
4541,0,22.7
4542,0,17.8
4543,0.001786879,14.8
4544,0.060629384,13.5
4545,0.235816538,13.6
4546,0.291782944,14
4547,0.476732565,14.8
4548,0.556342253,15.3
4549,0.601161527,16.4
4550,0.664488691,17.1
4551,0.581254856,17.2
4552,0.469724869,17.8
4553,0.220799072,18.6
4554,0.078597435,19.5
4555,0,19.5
4556,0,18.2
4557,0,17.7
4558,0,18.5
4559,0,20.8
4560,0,23.7
4561,0,25.3
4562,0,26.3
4563,0,27.5
4564,0,26.9
4565,0,23.8
4566,0,20.9
4567,0.004798134,17.7
4568,0.081064139,16.3
4569,0.302410884,15.5
4570,0.427282819,15.7
4571,0.537996158,16.4
4572,0.658357129,16.9
4573,0.693103073,17.7
4574,0.555332341,18.7
4575,0.534618805,19.5
4576,0.472034397,20.1
4577,0.270016541,20.9
4578,0.064659657,21.8
4579,0,21.6
4580,0,19.7
4581,0,19.8
4582,0,21.4
4583,0,22.4
4584,0,24.5
4585,0,25.1
4586,0,33.4
4587,0,32.6
4588,0,31.1
4589,0,26.6
4590,0,24.5
4591,0.003018088,21.4
4592,0.106065405,18.4
4593,0.269418975,16.4
4594,0.513193072,14.6
4595,0.540951095,14.9
4596,0.539554178,15.4
4597,0.740377116,15.7
4598,0.660980297,16.4
4599,0.625298862,17.1
4600,0.46121278,18.8
4601,0.273864815,20
4602,0.079402205,20.5
4603,0,18.3
4604,0,17.6
4605,0,17.6
4606,0,18.7
4607,0,21.3
4608,0,23.4
4609,0,23.9
4610,0,24.5
4611,0,24.9
4612,0,26.4
4613,0,26.3
4614,0,23.4
4615,0.0021681,21
4616,0.122227112,20.1
4617,0.34171276,19.2
4618,0.497970566,19.3
4619,0.594193395,20.2
4620,0.584314532,20.7
4621,0.668693794,21.6
4622,0.598000138,22.3
4623,0.503496144,22.6
4624,0.455722299,23.6
4625,0.238266082,24.6
4626,0.075111665,26.5
4627,0,23.4
4628,0,22.6
4629,0,22.5
4630,0,23.8
4631,0,24.7
4632,0,26
4633,0,32.8
4634,0,35.2
4635,0,35
4636,0,34
4637,0,29.9
4638,0,24.9
4639,0.001788835,21
4640,0.094290637,18.8
4641,0.219973717,17.2
4642,0.350997052,16.4
4643,0.355303291,16.1
4644,0.508297005,16.3
4645,0.495075338,16.9
4646,0.464256947,18
4647,0.436995545,17.9
4648,0.342926507,18.5
4649,0.179744143,19.2
4650,0.061477097,19.7
4651,0,20.1
4652,0,18.2
4653,0,17.9
4654,0,18.8
4655,0,22.6
4656,0,24.6
4657,0,27.7
4658,0,28.9
4659,0,28.3
4660,0,26.3
4661,0,23.6
4662,0,21.1
4663,0.001952038,18.8
4664,0.0762814,18.3
4665,0.321066924,18
4666,0.406867102,18.5
4667,0.490559403,19.3
4668,0.513802438,20
4669,0.728575553,20.7
4670,0.739323187,22.1
4671,0.521921302,22.9
4672,0.359121197,23.4
4673,0.24056895,24.4
4674,0.060601611,25
4675,0,24.4
4676,0,22.2
4677,0,22
4678,0,23.6
4679,0,27.1
4680,0,31.2
4681,0,33.8
4682,0,35
4683,0,34.9
4684,0,33.1
4685,0,29.2
4686,0,24.4
4687,0.00383155,20.3
4688,0.121115472,18.3
4689,0.288323728,18
4690,0.427259607,18.4
4691,0.6334409,19.2
4692,0.299063618,19.5
4693,0.608993472,20.3
4694,0.669926946,21.3
4695,0.425615914,22.1
4696,0.35859893,22.8
4697,0.272485119,25
4698,0.088659295,25.9
4699,0,24.4
4700,0,22.9
4701,0,22.2
4702,0,23.4
4703,0,26.4
4704,0,29.1
4705,0,33.3
4706,0,35.9
4707,0,34.6
4708,0,34.8
4709,0,31
4710,0,26.3
4711,0.001467814,22
4712,0.070789271,19.4
4713,0.280097928,17.4
4714,0.279064584,17.3
4715,0.668485299,16.6
4716,0.569993206,19
4717,0.694317255,19.9
4718,0.600016491,20.6
4719,0.526319779,21.2
4720,0.355574378,21.6
4721,0.243955188,22.7
4722,0.080085277,24.3
4723,0,23.3
4724,0,21.1
4725,0,20.8
4726,0,21.4
4727,0,24.1
4728,0,26.9
4729,0,29.7
4730,0,29.4
4731,0,30.2
4732,0,29.3
4733,0,28.5
4734,0,24.4
4735,0.001776113,20.8
4736,0.082977255,18.7
4737,0.14845091,17.5
4738,0.367993466,17.6
4739,0.570223052,18.2
4740,0.513048261,18.9
4741,0.70244013,19.7
4742,0.64046645,20.7
4743,0.597635489,21.4
4744,0.371943994,22.4
4745,0.212297689,23.6
4746,0.053732395,24.6
4747,0,23
4748,0,21.8
4749,0,21.2
4750,0,22.6
4751,0,25.4
4752,0,29
4753,0,32.5
4754,0,34.1
4755,0,34.4
4756,0,32.2
4757,0,29
4758,0,26.6
4759,0.001682448,23.5
4760,0.104704761,20
4761,0.213071145,17.4
4762,0.370624183,16.6
4763,0.462915273,16.3
4764,0.610443742,17
4765,0.520688056,17.7
4766,0.731015114,18.5
4767,0.546791703,20.1
4768,0.279229248,21.9
4769,0.287015855,23.6
4770,0.057604874,23
4771,0,18.1
4772,0,19.2
4773,0,18.9
4774,0,20.1
4775,0,22.4
4776,0,22.7
4777,0,28.1
4778,0,29.9
4779,0,29.9
4780,0,28.2
4781,0,24.9
4782,0,20.9
4783,0.001773178,17.2
4784,0.106675577,16.2
4785,0.19057156,15.1
4786,0.349481881,15.4
4787,0.315085325,14.5
4788,0.391110089,14.1
4789,0.369619976,14.1
4790,0.17866216,14.9
4791,0.398896042,15.3
4792,0.411648966,14.9
4793,0.105708919,15.3
4794,0.057479764,15.5
4795,0,15.9
4796,0,14.6
4797,0,14.4
4798,0,14.3
4799,0,15.5
4800,0,17.4
4801,0,18.6
4802,0,17.5
4803,0,18.1
4804,0,18.4
4805,0,17.8
4806,0,17.8
4807,0.001390121,17.6
4808,0.083591415,17.3
4809,0.223857061,17.8
4810,0.353871046,17.8
4811,0.481253274,17.9
4812,0.536201247,19.4
4813,0.612660792,19.8
4814,0.513769416,21.7
4815,0.473613928,23.7
4816,0.347224647,24.6
4817,0.179840261,25.2
4818,0.041341007,24.7
4819,0,21.1
4820,0,20.7
4821,0,20.5
4822,0,21.8
4823,0,22.9
4824,0,23.6
4825,0,30.3
4826,0,33.7
4827,0,33.4
4828,0,31.9
4829,0,27.9
4830,0,23.2
4831,0.001825647,20.1
4832,0.077360697,18.6
4833,0.230003047,17.6
4834,0.388255846,17.5
4835,0.526289302,17.3
4836,0.614509591,17.1
4837,0.741685122,18
4838,0.682819266,18.7
4839,0.540737521,19.1
4840,0.444569733,19.7
4841,0.201374151,21.1
4842,0.070203856,22.6
4843,0,21.8
4844,0,19.1
4845,0,18.9
4846,0,20.2
4847,0,22.3
4848,0,25.9
4849,0,29
4850,0,28.4
4851,0,26.8
4852,0,26.6
4853,0,24.3
4854,0,21
4855,0.001848428,18
4856,0.086312916,15.8
4857,0.168761352,15.9
4858,0.418561474,16.2
4859,0.411429104,15.8
4860,0.618377185,16.1
4861,0.574624129,16.5
4862,0.546878414,17.3
4863,0.510780748,18.1
4864,0.365223047,18.6
4865,0.155620722,19.4
4866,0.059412223,21.3
4867,0,20.4
4868,0,17.9
4869,0,17.4
4870,0,18.3
4871,0,20.4
4872,0,23.3
4873,0,25.5
4874,0,26.9
4875,0,26.5
4876,0,25.4
4877,0,22.9
4878,0,21.2
4879,0.001529043,19.4
4880,0.097225208,18.5
4881,0.180025799,17.7
4882,0.126673191,17.9
4883,0.375844407,19.1
4884,0.248648365,19.8
4885,0.374132519,20.4
4886,0.407223574,21.2
4887,0.24698839,22.1
4888,0.276010707,23
4889,0.130492712,23.3
4890,0.046242356,25.6
4891,0,23.8
4892,0,22.4
4893,0,21.7
4894,0,22.7
4895,0,25.8
4896,0,29.7
4897,0,33.1
4898,0,35.9
4899,0,35.4
4900,0,33.5
4901,0,30.2
4902,0,27.2
4903,0.00197578,24.7
4904,0.091781851,21.3
4905,0.356795941,18.6
4906,0.528657801,17.4
4907,0.653118627,17.2
4908,0.709486348,16.4
4909,0.75455321,15.5
4910,0.717783736,14.9
4911,0.581300599,14.7
4912,0.491310378,15.7
4913,0.304788161,16.7
4914,0.086299676,17.8
4915,0,17.3
4916,0,15.8
4917,0,15.1
4918,0,15.2
4919,0,16.7
4920,0,18.8
4921,0,20.1
4922,0,21
4923,0,20.9
4924,0,20.3
4925,0,19.4
4926,0,18.3
4927,0.001856568,17.1
4928,0.09910282,15.6
4929,0.311311134,14.6
4930,0.461420575,14.3
4931,0.550032127,15
4932,0.581550428,16
4933,0.456106834,16.5
4934,0.680637853,17.4
4935,0.526125658,18.6
4936,0.40917873,20.2
4937,0.239563178,21.9
4938,0.073587004,22.1
4939,0,17.5
4940,0,18.2
4941,0,17.9
4942,0,19
4943,0,22.2
4944,0,26.2
4945,0,27.4
4946,0,27.9
4947,0,27.7
4948,0,26.1
4949,0,23.4
4950,0,18.9
4951,0.001937334,16.1
4952,0.121276513,14.7
4953,0.262424839,13.5
4954,0.460693124,13
4955,0.611958473,13.2
4956,0.736659933,13.3
4957,0.782532114,13.4
4958,0.655800152,14.2
4959,0.631380545,14.5
4960,0.469527686,15.1
4961,0.257981149,16.3
4962,0.084221938,17.8
4963,0,17.4
4964,0,15.7
4965,0,15.2
4966,0,15.7
4967,0,17.4
4968,0,19.7
4969,0,21.5
4970,0,21.5
4971,0,21.9
4972,0,22.9
4973,0,22.4
4974,0,20
4975,0.001874239,18.4
4976,0.09769702,18.4
4977,0.220095341,18.6
4978,0.353241258,19.1
4979,0.493763613,19.9
4980,0.715796041,20.6
4981,0.666537794,21
4982,0.595922034,21.9
4983,0.499692038,22.2
4984,0.345598536,23.3
4985,0.229152335,24.3
4986,0.082692709,25.3
4987,0,24.7
4988,0,22.9
4989,0,22.1
4990,0,23.9
4991,0,27
4992,0,31.9
4993,0,34.8
4994,0,35.1
4995,0,33.6
4996,0,32
4997,0,29.3
4998,0,23.7
4999,0.002588661,20
5000,0.10098745,18.2
5001,0.332043893,18.1
5002,0.501748631,18.7
5003,0.549929282,19.1
5004,0.535694717,19.7
5005,0.689645118,20.5
5006,0.753450696,21.6
5007,0.359293918,22.1
5008,0.469645554,22.6
5009,0.274381097,23.3
5010,0.092178295,24.3
5011,0,23.7
5012,0,23.1
5013,0,22.8
5014,0,23.8
5015,0,22.6
5016,0,24.2
5017,0,31
5018,0,36.3
5019,0,34.9
5020,0,32.6
5021,0,22.7
5022,0,21.4
5023,0.002068292,20.5
5024,0.115413115,19.3
5025,0.269757748,18.2
5026,0.451155869,18.7
5027,0.648448308,19.4
5028,0.544353283,20.2
5029,0.738566558,20.9
5030,0.701024481,21.7
5031,0.541272816,22.1
5032,0.489848212,22.7
5033,0.3103154,23.1
5034,0.084366496,23.8
5035,0,23.2
5036,0,23
5037,0,22.7
5038,0,23.3
5039,0,22.7
5040,0,22.8
5041,0,22.3
5042,0,36.3
5043,0,37.1
5044,0,35.2
5045,0,31.2
5046,0,25.5
5047,0.002288134,21.6
5048,0.086735787,19.5
5049,0.311324751,18
5050,0.387129852,18.2
5051,0.525398693,18.3
5052,0.64862031,18.4
5053,0.540244296,19.1
5054,0.655213032,20.2
5055,0.64634971,20.8
5056,0.423117589,21.3
5057,0.230818452,22.5
5058,0.08229804,23.9
5059,0,23.5
5060,0,20.9
5061,0,20.3
5062,0,21.7
5063,0,24.2
5064,0,27.8
5065,0,30.6
5066,0,32.6
5067,0,32.1
5068,0,32
5069,0,28.7
5070,0,24.6
5071,0.002297655,21
5072,0.102066856,17.8
5073,0.2496297,15.9
5074,0.469956026,15.8
5075,0.58686035,15.3
5076,0.648099205,15.2
5077,0.760210512,14.6
5078,0.465374239,15.2
5079,0.401802265,16
5080,0.246352909,16.9
5081,0.233042921,17.5
5082,0.063720649,18.7
5083,0,18.4
5084,0,16.4
5085,0,15.6
5086,0,16.5
5087,0,18.3
5088,0,21.2
5089,0,22.1
5090,0,24.1
5091,0,23.1
5092,0,22
5093,0,21.1
5094,0,19.9
5095,0.001634171,17.8
5096,0.158159144,16.1
5097,0.295718498,14.6
5098,0.501172071,14.6
5099,0.503961972,14.7
5100,0.586938977,14.7
5101,0.587970154,14.7
5102,0.655276017,14.5
5103,0.553160942,14.9
5104,0.30027194,15.2
5105,0.214466783,15.3
5106,0.084921368,15.5
5107,0,15.2
5108,0,13.8
5109,0,13.2
5110,0,13.6
5111,0,15.7
5112,0,18.5
5113,0,22.5
5114,0,24.8
5115,0,24.9
5116,0,23.8
5117,0,21.6
5118,0,17.5
5119,0.004046867,15.2
5120,0.087383025,14.5
5121,0.309132707,14.2
5122,0.309702825,14.3
5123,0.537775995,14.7
5124,0.417758402,15.4
5125,0.772302108,16
5126,0.637141971,17.8
5127,0.456272883,18.5
5128,0.374272448,19.5
5129,0.209615275,19.8
5130,0.077553671,20.8
5131,0,20
5132,0,17.8
5133,0,17.2
5134,0,18.2
5135,0,20.8
5136,0,24
5137,0,25.9
5138,0,27.6
5139,0,25.4
5140,0,23.4
5141,0,20.8
5142,0,16.5
5143,0.00230672,13.8
5144,0.089107767,13.2
5145,0.310219462,13.1
5146,0.500802145,13.2
5147,0.605390609,13.7
5148,0.730421003,14
5149,0.700482663,14.7
5150,0.641771979,15.2
5151,0.525280169,16.3
5152,0.454240886,17
5153,0.24340426,18.1
5154,0.065060103,19
5155,0,18.1
5156,0,16.5
5157,0,16.3
5158,0,17.2
5159,0,19.1
5160,0,21.7
5161,0,23.7
5162,0,24.1
5163,0,23.2
5164,0,21.3
5165,0,20.4
5166,0,17.9
5167,0.002332551,16.5
5168,0.104980666,17.1
5169,0.340922176,17.3
5170,0.483378319,17.5
5171,0.614537173,18.3
5172,0.64825345,19.2
5173,0.654967036,19.9
5174,0.647944464,21.2
5175,0.59558263,21
5176,0.492300428,21.9
5177,0.219534311,22.7
5178,0.069762803,23.4
5179,0,22.3
5180,0,20.7
5181,0,20.4
5182,0,21.6
5183,0,24.9
5184,0,28.9
5185,0,32
5186,0,33
5187,0,32.6
5188,0,30.2
5189,0,23.4
5190,0,21.9
5191,0.002300961,18.4
5192,0.102520454,16.9
5193,0.285204782,17
5194,0.522399675,17.4
5195,0.63846605,16.9
5196,0.724070553,17.5
5197,0.701923389,18.2
5198,0.628813701,18.7
5199,0.501855913,19.4
5200,0.41163562,20
5201,0.204961632,20.5
5202,0.059595577,22.3
5203,0,21.5
5204,0,19.1
5205,0,18.8
5206,0,20.1
5207,0,22.5
5208,0,25.6
5209,0,30.6
5210,0,32.6
5211,0,30.9
5212,0,28.8
5213,0,21.7
5214,0,18.5
5215,0.004709574,17.4
5216,0.108388755,16.2
5217,0.352918197,15.2
5218,0.472751664,15.2
5219,0.613598424,15.1
5220,0.633645597,15.3
5221,0.652229043,14.8
5222,0.70308773,15.1
5223,0.553126985,15.5
5224,0.479294041,16.3
5225,0.308055707,17.2
5226,0.093657988,18.5
5227,0,18.2
5228,0,16.6
5229,0,16.6
5230,0,16.8
5231,0,18.5
5232,0,20.9
5233,0,20.5
5234,0,20.1
5235,0,19.1
5236,0,18.9
5237,0,19
5238,0,18.7
5239,0.002413646,17.3
5240,0.12353467,16.6
5241,0.266126999,16.5
5242,0.486239058,16.8
5243,0.518744192,16.5
5244,0.691302355,16.9
5245,0.61358658,16.3
5246,0.740646205,16.1
5247,0.567632834,15.6
